Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved,Last_Reported
Veo,38bfb465-6c54-56b0-8d4c-9f079acbc4ab,bicycle,39.968457,-82.998302,,11.83,True,False,False,0
Veo,2008093,scooter,39.956026,-82.945246,,28.14,True,False,False,0
Veo,340f6142-bff4-56f1-b540-ed0bee4e92d2,bicycle,39.997338,-83.007919,,28.14,True,False,False,0
Veo,6d0d3d07-3b05-5a3b-8f10-5c0b0fe0ebb9,bicycle,39.999587,-83.016881,,28.14,True,False,False,0
Veo,2004223,bicycle,39.956009,-82.945256,,28.14,True,False,False,0
Veo,97d020b2-3bc5-5bc2-be22-d6b1ddeb00d5,bicycle,39.979715,-82.998196,,24.84,True,False,False,0
Veo,8e563282-de25-550f-978c-eec70b45ad73,bicycle,39.9761,-83.001289,,7.62,True,False,False,0
Veo,849ab683-ed2e-507f-b8c5-06adcc65cad2,scooter,39.959755,-83.000125,,28.14,True,False,False,0
Veo,2004123,bicycle,39.969018,-83.004043,,28.14,True,False,False,0
Veo,4a2fbbf6-c86e-5aa8-8e7b-af9feb89036b,bicycle,39.974479,-83.022711,,11.11,True,False,False,0
Veo,8599b137-7d53-5ce5-bc1f-d6c92dcdab17,bicycle,39.900086,-82.99788,,28.14,True,False,False,0
Veo,6b88e7f0-0292-55c2-811c-fca315cad430,bicycle,39.949536,-82.986896,,28.14,True,False,False,0
Veo,2004082,scooter,39.956056,-82.945287,,28.14,True,False,False,0
Veo,854f86b6-d0ce-592b-808b-1a6017204028,scooter,39.969024,-83.002151,,28.14,True,False,False,0
Veo,2004025,bicycle,39.993383,-82.983488,,26.78,True,False,False,0
Veo,01e4d3c1-05e2-5a4e-b6ce-7e75c5b0cc48,bicycle,39.999868,-83.021611,,28.14,True,False,False,0
Veo,b112675f-9b84-5c9f-95c2-3fcbfe9e37eb,bicycle,39.913916,-82.951204,,28.14,True,False,False,0
Veo,06375fcd-602f-5db1-b17a-cb271af14ad5,scooter,40.004157,-82.99772,,8.78,True,False,False,0
Veo,6fae311e-e29c-5d47-a1bd-f61c5114fd0c,scooter,40.016036,-82.991005,,6.98,True,False,False,0
Veo,1d23d9d7-c42d-56be-a4f0-4acd6512d03d,bicycle,40.004245,-82.997402,,28.14,True,False,False,0
Veo,2fbb07c7-5063-5062-836b-22c186d670f7,bicycle,40.010104,-82.979406,,19.39,True,False,False,0
Veo,1372bb9f-91a6-510a-ac69-fd8251000d84,bicycle,39.971909,-82.966336,,19.05,True,False,False,0
Veo,523b581d-6d43-55b2-b8f6-6f855f2abddc,bicycle,40.100699,-83.115387,,25.74,True,False,False,0
Veo,484ff907-e205-5c77-9c6a-2aef2ea9564f,bicycle,39.983713,-83.013025,,15.18,True,False,False,0
Veo,8363e4b3-1768-527e-855e-44afb6240f2b,scooter,40.021516,-83.030726,,24.84,True,False,False,0
Veo,e33c20eb-59ea-5609-8e01-afa750cc82c9,scooter,39.956043,-82.94525,,27.02,False,True,False,0
Veo,43f2ad1d-16b3-5c36-9028-e5823376aed1,bicycle,39.948031,-83.072883,,12.07,True,False,False,0
Veo,4174c1e4-6616-5849-9ec3-809b0ca44da2,scooter,39.94451,-82.989678,,27.77,True,False,False,0
Veo,d24d3faa-3c34-54d3-b224-8516b2d89d04,bicycle,39.935585,-83.113359,,28.14,True,False,False,0
Veo,fd1c4925-078d-566b-952d-dc39f694d3ff,bicycle,39.9376,-82.959702,,24.84,True,False,False,0
Veo,48380883-9802-5954-b7ef-8cf119dddf7b,bicycle,39.958646,-83.034433,,15.89,True,False,False,0
Veo,f26c16c7-8f55-55b0-b5e7-22d0c44778b4,scooter,40.052939,-83.029768,,12.63,True,False,False,0
Veo,0939e5a0-d6e8-590b-9442-420f7d5e36fe,bicycle,39.965339,-82.991628,,12.63,True,False,False,0
Veo,2edad06c-d841-530a-8fd1-ebc536103506,bicycle,39.986853,-83.045383,,28.14,True,False,False,0
Veo,fb465581-6f2c-586d-988f-a896deedd7e5,bicycle,40.013121,-82.961701,,28.14,True,False,False,0
Veo,369f6429-7669-576f-8216-c55776b768c6,bicycle,40.004168,-83.022693,,27.02,True,False,False,0
Veo,24563b88-e79c-547f-a153-f871fb934745,bicycle,40.039828,-82.994322,,28.14,True,False,False,0
Veo,402fc6bb-8280-5fea-918d-fa73f7ef415a,bicycle,40.003755,-83.002686,,28.14,True,False,False,0
Veo,7da08a63-34c3-5918-bda1-76dea6650a2a,bicycle,39.971683,-82.97118,,28.14,True,False,False,0
Veo,0f203d59-c300-5d64-be97-7416d887d49f,bicycle,39.939209,-83.117968,,12.52,True,False,False,0
Veo,74dc272a-f7fa-56ab-bb32-9fa41a1a7ab6,scooter,39.956529,-82.987798,,12.63,True,False,False,0
Veo,4bb2f5f8-63da-5083-ac69-d9a27df7c058,scooter,39.969053,-83.003871,,27.02,True,False,False,0
Veo,b0706231-b469-5790-8bcb-e627b3e71188,scooter,39.991098,-82.998823,,28.14,True,False,False,0
