Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved
Veo,9731255f-384f-5ca8-957c-e641d4d666f4,bicycle,39.944888,-83.044563,,28.14,True,False,False
Veo,2008404,scooter,39.947516,-83.051957,,27.77,True,False,False
Veo,e60c6561-6d87-5790-9f5d-73341c19270f,bicycle,39.973832,-83.002692,,11.83,True,False,False
Veo,b0d46fe2-3219-5b3f-a019-07700a028af3,scooter,39.999636,-83.022514,,26.51,True,False,False
Veo,813536aa-c55f-58cf-a0f8-3fe94fc994dc,bicycle,39.979346,-83.019987,,28.14,True,False,False
Veo,d5bcaecc-499c-5653-8570-9cc07393f7bb,scooter,40.103142,-83.110632,,28.14,True,False,False
Veo,c86e0cee-0e91-57d9-8537-8ce354ce7618,bicycle,39.988224,-83.028028,,28.01,True,False,False
Veo,f08ac575-7f75-56fa-9dce-32d8fd581fb6,bicycle,40.003044,-83.008761,,10.31,True,False,False
Veo,b169d30b-845f-532c-b347-838e1b3e7bc8,scooter,40.014628,-83.011047,,22.39,True,False,False
Veo,ec08dc2d-f1e1-5b52-8031-dd2dde8babe4,scooter,39.975804,-83.002253,,19.05,True,False,False
Veo,e9af2e41-8b3f-5428-bf00-9eb370b49874,scooter,40.032734,-82.991456,,16.39,True,False,False
Veo,2008113,bicycle,39.956069,-82.945234,,22.39,True,False,False
Veo,255b77c5-3598-5a5a-9bc9-e771d2b30b6b,scooter,39.947516,-83.051939,,14.43,True,False,False
Veo,2008124,scooter,40.000196,-83.008142,,28.14,True,False,False
Veo,d2f5c93d-c3a5-5008-ab9a-505ba485ab98,scooter,40.104988,-83.109116,,12.63,True,False,False
Veo,7da31a57-6f3b-57a7-a753-d91caf4bd23b,scooter,39.995016,-83.010028,,16.39,True,False,False
Veo,d760db2c-933e-5b77-987f-0ac5adb5971e,scooter,40.020807,-83.03823,,20.37,True,False,False
Veo,2008224,scooter,40.000192,-83.008167,,27.02,True,False,False
Veo,2008245,scooter,39.986948,-83.009433,,28.01,True,False,False
Veo,e3f0e343-d337-56f7-9968-5ac299b5b12b,bicycle,40.026942,-83.020315,,6.31,True,False,False
Veo,55b0e910-5272-5866-afca-29756ab3f220,bicycle,39.951097,-82.994453,,27.02,True,False,False
Veo,abee0120-fd84-5974-bcf9-b7c59c1b6f31,scooter,39.967927,-83.012336,,28.14,True,False,False
Veo,3ba8b347-9b81-5319-8490-2a37d429b5bf,bicycle,39.94996,-82.95969,,13.86,True,False,False
Veo,b9cad9bb-d49f-5170-b80f-199058099d8b,scooter,39.986745,-83.005432,,28.14,True,False,False
Veo,00675f68-70f4-5671-b40a-b92fd9038578,scooter,39.953594,-83.032959,,18.67,True,False,False
Veo,ba00b44d-0ec3-5e5b-b3a5-593c4c4bd769,bicycle,39.995483,-83.019311,,26.78,True,False,False
Veo,9f9f85b8-3710-5f29-9347-ad894afe786a,scooter,40.004657,-83.014256,,27.77,True,False,False
Veo,ab1e0689-d523-53b4-9ac1-b620eaa6b79b,bicycle,40.005393,-83.011447,,28.01,True,False,False
Veo,ddc2ddbd-a77f-5108-8aee-51fab6597f96,scooter,39.999683,-83.009915,,28.14,True,False,False
Veo,1a9e7c3c-cb03-5020-b7d6-3e04d94f5b5c,scooter,39.968687,-83.001301,,26.78,True,False,False
Veo,de1bda64-ef4f-52ff-9307-0fa2fa55ce81,bicycle,39.959969,-83.011811,,24.33,True,False,False
Veo,31dfdb6f-cf17-5210-9f96-1669de7c02a0,bicycle,40.022524,-83.013622,,24.06,True,False,False
Veo,cff46661-f868-582c-a31d-2ea848ac3717,bicycle,39.958591,-82.975196,,25.65,True,False,False
Veo,6fd212f8-1681-511a-bb9d-f24d2963d921,bicycle,39.98544,-83.03144,,18.67,True,False,False
Veo,9840d778-da00-55b5-972b-a5e4c1885296,scooter,39.935968,-82.988826,,11.83,True,False,False
Veo,31376ebb-5b2f-58ab-8676-8dbc7c121f1c,scooter,39.996378,-83.017683,,15.18,True,False,False
Veo,e254ada6-7028-5881-b2c9-1bde3a66a92c,scooter,39.956074,-82.945246,,28.14,True,False,False
Veo,87c573d6-c96c-5102-8382-bca1803d55ff,bicycle,40.000254,-83.018011,,28.14,True,False,False
Veo,59f2961e-ae09-5a3d-b073-d9951128cea5,bicycle,39.968404,-83.012337,,27.44,True,False,False
Veo,2dba07a1-aac5-5278-8e9f-bda58018196b,bicycle,39.958882,-83.012706,,28.14,True,False,False
Veo,af318cf5-5eab-58d4-9846-34b013a0b416,scooter,39.956049,-82.945333,,2.55,True,False,False
Veo,3316450f-5c14-5730-a3e6-3e82fc1cc1fe,scooter,39.996392,-83.016977,,16.39,True,False,False
Veo,19ae5f34-e267-56a2-97e3-4189376a643d,bicycle,39.967963,-83.012363,,19.39,True,False,False
Veo,93139de0-6957-5ebf-a409-c788f7248dcb,bicycle,40.066805,-83.078037,,22.7,True,False,False
Veo,cc13ba08-acb9-580e-b800-4b1008229674,bicycle,40.037452,-83.000362,,6.67,True,False,False
Veo,9fca9643-e8b2-5295-9c7e-81599650e87a,bicycle,40.10354,-83.108793,,28.14,True,False,False
Veo,bcc3785c-cf55-5429-a844-05f823042cc4,scooter,39.968013,-83.012317,,28.14,True,False,False
Veo,c5be6f26-ce91-590c-be63-7e5963180852,scooter,39.903002,-83.056926,,25.34,False,True,False
Veo,57a90180-836c-5050-a0fc-c505d5676d80,bicycle,40.00027,-83.017942,,25.12,True,False,False
Veo,48398512-cda2-5911-955d-7f5ac2fb075e,scooter,39.989073,-82.990026,,15.89,True,False,False
Veo,681dee2a-5b7f-5b8e-bdaa-d2b27f67aa59,bicycle,39.986079,-82.99532,,19.05,True,False,False
