Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved
Veo,1021061,bicycle,39.942046,-82.994958,,28.14,True,False,False
Veo,e05142c6-ecc5-5ff9-912b-55ac68df0fba,bicycle,39.956789,-82.955296,,27.44,True,False,False
Veo,5333a468-7c75-52c3-aeca-8c3ab6cb64d0,scooter,40.003143,-82.998458,,22.7,True,False,False
Veo,3edd774a-6ace-5e6d-bfec-727cc63375ee,bicycle,40.004833,-82.997498,,28.14,True,False,False
Veo,3a955ad7-8053-556c-b1bd-b00638504c71,bicycle,40.00083,-82.978685,,25.94,True,False,False
Veo,aac95f21-f6ff-54b8-92b1-3e3a09adb97f,bicycle,39.9574,-83.011349,,26.51,True,False,False
Veo,309ea86e-8444-52a0-82e1-5e97d77a284d,scooter,40.029969,-82.962874,,23.02,True,False,False
Veo,ffdf95c5-7bcf-5151-a648-560131685a3d,bicycle,39.999187,-83.001136,,23.02,True,False,False
Veo,e5ed42a8-0555-5777-bb1f-a43672f2a922,bicycle,39.978737,-83.004418,,24.33,True,False,False
Veo,e7ca10d4-f9d3-57bc-bf47-3604b1c5d317,bicycle,39.944346,-82.886627,,3.13,True,False,False
Veo,675bc561-a055-5425-a5d9-afc06f0283dd,scooter,39.957028,-83.003654,,28.14,True,False,False
Veo,cbd8c1ce-18ca-58c4-8644-43496d7d9868,bicycle,39.950908,-83.035612,,4.78,True,False,False
Veo,ad60d323-f3d6-5c12-8afa-293ced41c28f,bicycle,39.947896,-83.062976,,17.89,True,False,False
Veo,d8a191a6-c43a-5c4e-b340-b9689d15d8eb,bicycle,39.979946,-83.008898,,17.89,True,False,False
Veo,7b72b104-1518-57a9-a5d2-dc5bd9080fa8,bicycle,39.939215,-82.968839,,23.02,True,False,False
Veo,bbb2bd82-9492-597a-8690-152f5f843903,scooter,40.051957,-83.030202,,28.14,True,False,False
Veo,16621738-ae88-59bf-83b7-80fda0e6abc5,bicycle,39.970958,-83.004115,,23.33,True,False,False
Veo,e2ce27b5-e9da-52f2-963d-adabb5a3501f,bicycle,39.953109,-83.037007,,24.33,True,False,False
Veo,bb7a8e83-98ee-53bd-958c-59480b15fd1a,bicycle,40.097242,-83.090304,,12.52,True,False,False
Veo,ca24f55c-c9f6-57db-9b6e-c875b61b44a2,bicycle,40.006471,-83.044894,,28.14,True,False,False
Veo,ecbcee46-06c0-5f4a-bba5-065d8bb429c1,bicycle,39.962038,-83.000216,,24.06,True,False,False
Veo,f47369b9-e188-53da-a42f-37a1ed87a970,scooter,40.000837,-83.003043,,7.29,True,False,False
Veo,ab76b544-4015-5d7b-b41e-363bf94c75a3,scooter,39.991584,-83.009061,,11.34,True,False,False
Veo,f06ca9a1-14c3-5316-9aa9-05726f8164f8,scooter,39.964691,-82.908289,,28.14,True,False,False
Veo,bdc698ba-0d64-5abf-958e-e21dc5feb276,scooter,39.999283,-83.02149,,11.83,True,False,False
Veo,67361335-3a44-54ee-9346-61875b39b254,scooter,39.949579,-82.948754,,28.14,True,False,False
Veo,8b3755fd-fbba-591d-952c-0e4f1c1c645f,scooter,39.930227,-82.984084,,28.14,True,False,False
Veo,a938cea3-c3f9-50fc-909c-33b904aacaae,scooter,39.955976,-82.945317,,26.25,True,False,False
Veo,6b417c50-3f6a-5f1b-a1b8-68a01068d4ce,scooter,39.960732,-83.012459,,28.14,True,False,False
Veo,a00d31a0-3a0a-5f5c-b8bb-8cfe328ffb15,scooter,39.994188,-82.983527,,13.64,True,False,False
Veo,a0304573-5118-56d0-92f7-482a57678db1,scooter,40.011017,-82.979595,,19.05,True,False,False
Veo,5ab698f7-efc1-533d-a064-02270f7996b0,bicycle,39.988809,-83.032983,,14.86,True,False,False
Veo,b7dc6d63-b41e-59cb-9324-5e477158b0cb,scooter,39.935043,-82.992872,,28.14,True,False,False
Veo,dd31e711-c33b-5689-9cd8-070a6d025f17,scooter,40.006856,-82.962183,,26.51,True,False,False
Veo,7d2fa3aa-e49c-5369-a8de-347f13d73dca,scooter,39.956077,-83.034981,,26.51,True,False,False
