Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved
Veo,1021031,bicycle,39.885642,-82.930306,,23.33,True,False,False
Veo,5333a468-7c75-52c3-aeca-8c3ab6cb64d0,scooter,40.003108,-82.99846,,25.74,True,False,False
Veo,bb3b0f11-af8d-5c0b-afcd-a2a5d40fddcd,bicycle,39.996847,-83.002047,,13.1,True,False,False
Veo,3f3d3185-9b4a-5bed-b32b-98f8702b6d20,bicycle,40.000549,-82.986405,,28.14,True,False,False
Veo,20a9c98a-00ac-5807-9114-3c3b2a04b35f,bicycle,39.957517,-83.012194,,28.14,True,False,False
Veo,1020914,bicycle,39.956262,-82.89598,,25.34,True,False,False
Veo,2d608597-00f9-563f-9fab-d7242bf620c5,scooter,40.029918,-82.962911,,8.43,True,False,False
Veo,c66035e4-2361-5084-9501-765554d0dc53,bicycle,39.997765,-83.007138,,26.78,True,False,False
Veo,ca90d560-14bc-5d48-b1cf-51a5107a9f36,bicycle,39.996245,-82.998842,,25.12,False,True,False
Veo,c0cee3be-2fc6-59c3-b96a-304401b36403,bicycle,39.944314,-82.88667,,13.86,True,False,False
Veo,4c179c8c-971f-5f03-b097-edd04b34b213,bicycle,39.953821,-83.051728,,14.61,True,False,False
Veo,cf5e4503-687e-5ec4-9d76-23d3d1f6fe1f,bicycle,39.989724,-83.009351,,28.14,True,False,False
Veo,c2ca02ac-fabb-5b6c-8661-30fe8335662b,bicycle,39.956706,-82.994226,,24.33,True,False,False
Veo,28a6f460-7c8e-5096-a9aa-43e0a1e996de,scooter,40.033038,-83.000776,,26.25,True,False,False
Veo,7837901f-f100-5daf-b390-106f41fa388b,bicycle,39.987387,-83.014635,,28.14,True,False,False
Veo,1019723,bicycle,40.103941,-83.109313,,28.14,True,False,False
Veo,ca24f55c-c9f6-57db-9b6e-c875b61b44a2,bicycle,40.006522,-83.044852,,4.14,True,False,False
Veo,356a5205-e103-5d3d-98c5-2b9afebe5894,bicycle,39.955699,-83.01677,,12.07,True,False,False
Veo,af072f57-3836-55f0-a020-cdad8a29d2ea,scooter,39.941934,-83.09774,,27.44,True,False,False
