Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved
Veo,5c4db2fd-e6e0-5842-913a-a09ae4bcac0a,bicycle,39.956144,-82.972901,,28.14,True,False,False
Veo,0e17aee1-fa75-5648-836b-602fbb6c540c,bicycle,39.949747,-82.967229,,25.34,True,False,False
Veo,25f40d60-a4d3-59bf-9b31-cf0387de1e9f,scooter,40.001651,-82.997362,,14.86,True,False,False
Veo,0e076543-7369-50d7-a5f3-0dda812dc210,bicycle,39.974052,-83.002972,,13.64,True,False,False
Veo,a6eddfd3-c820-5e3d-b15e-6e5bf598df5f,bicycle,40.003508,-83.015853,,24.84,True,False,False
Veo,f18af318-925f-54bd-ad7b-9892c48dc065,scooter,40.000233,-83.01798,,28.01,True,False,False
Veo,66b090cd-84a5-57a4-b5bf-0980a034491e,scooter,39.990892,-83.006077,,25.94,True,False,False
Veo,531e498a-0470-54a1-8dfe-8a65b6ee242b,scooter,39.975837,-83.001276,,25.65,True,False,False
Veo,2008105,scooter,40.101067,-83.108214,,28.14,True,False,False
Veo,2008226,scooter,40.000393,-83.017929,,27.77,True,False,False
Veo,e0b1e755-fcd6-5d95-ac4a-c498d18c9409,bicycle,40.023804,-83.031466,,24.84,True,False,False
Veo,8e50397a-7fbf-5013-b616-6780ce187125,bicycle,40.001017,-83.0215,,28.01,True,False,False
Veo,17a9f960-adcc-5a4a-8b7b-b48ad67639fe,scooter,39.964802,-82.968968,,15.45,True,False,False
Veo,d71bd39c-e71f-572f-9b2f-2a968cde537a,bicycle,39.968506,-83.001679,,1.15,True,False,False
Veo,581060bd-554b-504f-9344-a8e8ad97d1ca,scooter,40.003998,-83.017357,,7.29,True,False,False
Veo,756a0084-7aab-5fd8-9e61-c60b740aa421,bicycle,39.986249,-82.919304,,22.7,False,True,False
Veo,0842923a-caef-57a9-ab51-43b6a48aa62b,scooter,39.953566,-83.032986,,28.14,True,False,False
Veo,135f3d5f-68af-5a70-b383-09aa22bd452a,bicycle,40.020705,-83.01331,,21.77,True,False,False
Veo,4a8daf72-4f1c-5fb6-97e5-82ed4139b14e,scooter,39.994466,-83.008903,,24.06,True,False,False
Veo,e18a33f7-73a7-51e4-9baa-db4bdf2b6e04,bicycle,40.004532,-83.014081,,23.77,True,False,False
Veo,771e4061-945b-5548-9959-20b3d081f7f2,scooter,39.98015,-82.996515,,28.14,True,False,False
Veo,0f875f3d-0ba7-5114-b22f-76eeda978758,bicycle,39.979035,-82.99571,,11.59,True,False,False
Veo,993b7ebe-91a7-5ee9-8687-a42830282d20,bicycle,39.944835,-82.979046,,7.29,True,False,False
Veo,54946dd2-d72b-5556-bd1f-1715b404533e,bicycle,40.010827,-83.047633,,10.31,True,False,False
Veo,396f6dcb-3928-5c42-9c2c-5129c7079685,bicycle,39.926934,-83.055606,,28.14,True,False,False
Veo,1987b11e-d888-584b-90fc-905562e2e653,bicycle,39.973089,-82.993412,,27.44,True,False,False
Veo,53d37fb9-b618-5e91-846a-88869fbb974f,scooter,39.948532,-82.958862,,26.51,True,False,False
Veo,e5fd70e3-3be1-58ee-be93-2c1bd6ecd147,scooter,40.000227,-83.018003,,25.34,True,False,False
Veo,d825ce62-4bf9-50f0-9d21-90a03a8fe05d,scooter,39.995251,-83.03084,,1.15,True,False,False
Veo,59952a75-38f7-52b3-bcc1-eccd4f4150f9,bicycle,40.005505,-83.011247,,13.1,True,False,False
Veo,3ec498e8-6227-56e4-a21c-0b888960ff6d,bicycle,39.996339,-83.020805,,7.29,True,False,False
Veo,4a7e4ce6-7ef9-50c9-9f22-9d1f83c3eaab,bicycle,39.941487,-82.962296,,23.02,True,False,False
Veo,f63efc82-a886-5e13-b87b-75d9938918ec,scooter,39.999343,-82.976211,,14.61,True,False,False
Veo,1a8f3adc-2753-509d-8dcb-3ae7a02340c2,scooter,39.995272,-83.00142,,28.14,True,False,False
Veo,26ec581b-ff01-5704-8c1e-a884fd23c777,bicycle,39.937238,-82.968032,,25.65,True,False,False
Veo,93139de0-6957-5ebf-a409-c788f7248dcb,bicycle,40.066815,-83.078009,,28.01,True,False,False
Veo,1125f5c4-48bb-5baa-afcd-df50c4e9a840,bicycle,39.976372,-83.010825,,28.14,True,False,False
Veo,6483d31f-b9ab-5007-b23c-1868da8b0a77,bicycle,40.102885,-83.109436,,5.68,True,False,False
Veo,80ea3be2-a499-58ea-b1fe-00d860dc90bc,scooter,40.00049,-82.97675,,12.07,True,False,False
Veo,c5be6f26-ce91-590c-be63-7e5963180852,scooter,39.902961,-83.056933,,1.56,False,True,False
Veo,54acce42-a749-5547-8765-7d6e9dff8972,bicycle,40.005562,-83.014222,,19.05,True,False,False
Veo,7bf9330b-533f-571b-b506-45c4006012ce,scooter,39.995446,-83.004573,,14.17,True,False,False
Veo,903d6738-d2c4-5fd0-94c5-a4dc6591e3e8,bicycle,39.942936,-83.037922,,10.79,True,False,False
Veo,bde5a9bf-dd97-51b6-a4e3-fe2340cfab95,bicycle,39.922109,-83.067916,,12.07,True,False,False
Veo,6cbbd1b1-685f-596a-9976-00fd040af955,bicycle,39.935838,-83.113566,,15.89,True,False,False
Veo,ca341b44-0860-5a4e-b489-dcfe2bbdfc06,scooter,39.996167,-83.014615,,12.63,True,False,False
Veo,6dbebacf-3acd-5d4a-a56b-6c0c2a8464d6,bicycle,40.000098,-83.008189,,28.14,True,False,False
Veo,7ca70673-6eb9-5dec-8d24-9ff7d6250e44,bicycle,39.981792,-83.005611,,6.98,True,False,False
Veo,2a1b6e14-f247-5ba0-acb7-1639320eb87f,bicycle,39.952174,-82.994486,,18.67,True,False,False
Veo,7556d595-388b-500f-a328-a7fc66f8bf2f,scooter,40.003733,-83.012801,,25.12,True,False,False
Veo,d5a02b4e-b0c6-5b06-b9ff-4ede507bd5bd,bicycle,39.95578,-83.00302,,28.14,True,False,False
Veo,97db4ea1-338c-5124-908d-471795674e79,bicycle,39.994278,-83.019971,,24.84,True,False,False
Veo,c6603c5d-3534-578b-92e9-e89a4243ea87,bicycle,39.959541,-83.037728,,28.14,True,False,False
Veo,dd2911d2-ab8f-5dcc-9955-d74906817afd,scooter,40.014786,-83.009965,,28.14,True,False,False
Veo,79f5d210-b74b-5a17-b91f-3cc6da795c89,scooter,39.858244,-82.989726,,4.92,True,False,False
Veo,0f35d262-38c4-5b8d-849b-dfc6b8af792b,scooter,40.0023,-83.009075,,25.34,True,False,False
Veo,c1f21505-63ca-5500-b652-9253b0bb5efd,scooter,39.966826,-82.996108,,28.14,True,False,False
Veo,4dcdbc95-3c6d-5f9d-a97d-24cf0332515e,scooter,39.990255,-82.98974,,28.14,True,False,False
Veo,04d2d938-bff4-5276-9643-64111fbab398,bicycle,39.996332,-83.020597,,14.61,True,False,False
Veo,a0120e3a-1a1c-50c7-bbdb-884c3862c4ae,bicycle,39.902948,-83.056927,,22.05,True,False,False
Veo,dcae8dc1-d802-5149-92c4-24f7467792e2,bicycle,39.970831,-83.008431,,28.14,True,False,False
Veo,3717635e-688d-5a3f-aed2-fb07ed7a6a52,bicycle,39.950129,-82.959235,,24.06,True,False,False
Veo,d49d636f-4586-596c-95e7-f87b2b17a5cc,scooter,39.938695,-82.97974,,20.78,True,False,False
Veo,e131f5d5-293f-5a8e-802c-47f82dd669fd,scooter,40.029922,-82.962831,,5.03,True,False,False
Veo,d3167f62-2e66-5cba-a649-ed14c4b9bc5b,scooter,39.957972,-83.013692,,20.05,True,False,False
Veo,9bdaa69a-ba1d-580e-b858-5cfa8717af24,scooter,39.935911,-82.85529,,12.52,True,False,False
Veo,e97da27f-60e1-5eaa-90cc-30ca7b8441e4,scooter,39.988191,-83.00884,,28.14,True,False,False
Veo,132fb6b1-9d96-5527-a658-7044e5c6d9c6,scooter,39.994741,-83.005948,,25.94,True,False,False
Veo,360548a5-8a89-556d-99f0-ec704e46bbd0,bicycle,39.947872,-83.062937,,26.78,True,False,False
Veo,9738d98f-398f-5f5a-b961-d379eea7c093,scooter,39.987438,-83.071871,,27.02,True,False,False
Veo,4fa7be0f-4274-5ee5-a9ee-597a1998dba2,scooter,39.998673,-83.009779,,22.7,True,False,False
Veo,c7027940-e9e0-567c-b16d-c470d9fcb0fe,bicycle,39.945904,-83.009085,,11.83,True,False,False
Veo,e4360632-7243-5503-adb4-6ec96d725713,scooter,39.951493,-82.982971,,28.14,True,False,False
Veo,8bcf33e6-e7b9-5d3f-86d2-97d4c9296af9,scooter,39.993939,-83.014593,,24.84,True,False,False
Veo,e4b42ed0-878c-5c59-b5bf-6f7a9492fbb2,bicycle,40.01381,-82.987459,,24.06,True,False,False
Veo,3863c1e8-dbaa-573b-a738-dfd310360412,bicycle,39.993271,-82.982879,,25.34,True,False,False
Veo,9080173e-7798-5dd5-b590-27c96f6bc002,scooter,39.994781,-82.983438,,26.25,True,False,False
Veo,0def5a95-cbfe-5544-a067-d4fd4a445189,bicycle,39.91817,-82.974279,,14.17,True,False,False
Veo,ccf7aeb6-7800-5488-b062-aea926c77d3b,bicycle,39.977337,-82.974129,,2.79,True,False,False
Veo,fc4c482b-b240-5f3b-8b9d-d7ebda58445c,scooter,39.997741,-83.003925,,25.65,True,False,False
Veo,9240d0f0-4f30-5b13-9ee4-e1d54b89f6d6,bicycle,39.997448,-82.997459,,25.74,True,False,False
Veo,238b1ce9-a9ae-55ab-80d3-1d8c4ac22020,bicycle,40.000262,-83.021379,,12.87,True,False,False
Veo,0e321371-b1f0-51e6-9ba0-239482428a7b,scooter,40.101107,-83.108171,,28.14,True,False,False
Veo,00be53f7-3c37-5ad2-8e5f-130d546308fa,bicycle,39.984697,-82.979765,,25.65,True,False,False
Veo,63b8ef90-7879-52cd-b8e9-53ee60fb0227,bicycle,40.003836,-83.012831,,11.11,True,False,False
Veo,bdde0ca9-e88a-54e7-8cee-b98bba97868b,bicycle,39.957823,-82.997216,,22.39,True,False,False
Veo,32e3546d-ef3a-5a28-9893-d45f93235b3f,scooter,39.993102,-83.006618,,0.33,True,False,False
Veo,03928fc1-0c61-5b8f-bc2e-32b900afde95,bicycle,39.949401,-82.916509,,4.92,True,False,False
Veo,1deaba63-3084-56a2-b67d-dfc9b467a1fe,scooter,39.972725,-82.968037,,21.15,True,False,False
Veo,037f4fc7-5137-5b21-8b66-9075e56d31d9,bicycle,39.95535,-83.028408,,28.14,True,False,False
Veo,4438f470-c18b-5830-9234-f2424caaabde,scooter,39.958305,-83.028559,,28.14,True,False,False
Veo,86fe438a-8a74-5fd2-9c1a-e0599c92ba09,bicycle,40.040481,-82.963744,,26.25,True,False,False
Veo,50546ade-538a-52d0-b435-a429bdc57e53,bicycle,39.960722,-83.008486,,23.77,False,True,False
Veo,119c916f-fc27-543b-ac07-ec2127975e8c,bicycle,40.066778,-82.916775,,28.01,True,False,False
Veo,9830d7cd-7c4b-5eed-9857-ee9ac12a1a5b,scooter,40.004379,-83.023498,,26.51,True,False,False
Veo,fccfc931-238c-55dc-8fd4-1b3dfd64e8fb,bicycle,40.004358,-83.009842,,26.78,True,False,False
Veo,a70512ea-e25e-5b09-8a6d-f0c16b9a575f,bicycle,39.997953,-82.998213,,14.61,True,False,False
Veo,523addc8-e609-5fdc-930e-c50fe39d080c,bicycle,39.991841,-83.002459,,26.51,True,False,False
Veo,47f17df4-5e22-5265-bc71-d34a6ff494f4,bicycle,39.902914,-83.056887,,17.37,True,False,False
Veo,215e86fe-2fb2-5317-9280-80bc83f76fed,bicycle,39.937513,-82.950492,,14.43,True,False,False
Veo,e3f01be6-4831-5b2c-83e6-8a960f6c2ec4,bicycle,39.920126,-82.965488,,10.51,True,False,False
Veo,baf2d676-f7d4-50fb-9d41-32cffdec0e1a,bicycle,40.000226,-83.018003,,28.14,True,False,False
Veo,51f8f64a-2746-5122-a57d-d8ce03df79a5,scooter,39.97377,-83.010506,,22.7,True,False,False
Veo,da1e606c-2e93-5e46-9acc-f91f7f983def,scooter,39.991525,-83.008918,,25.34,True,False,False
Veo,96912b3e-fd56-5b34-9158-c7addb00be5d,scooter,39.959356,-83.033824,,20.37,True,False,False
Veo,d54a19a0-5f5f-5790-af3b-a93510111d8b,bicycle,39.927798,-82.864588,,6.31,True,False,False
Veo,b4b9e943-f08e-5c09-a3d1-604561f18af7,bicycle,40.000297,-83.010893,,24.06,True,False,False
Veo,5b0058c6-9857-5b2f-b91d-7ddef3e58d38,bicycle,39.978375,-82.925125,,27.02,True,False,False
Veo,317d7481-e782-5d53-ac08-8697a8f2ec3f,bicycle,39.943577,-83.114403,,28.14,True,False,False
Veo,108a8d7d-3a43-53cd-bc50-831d5e92d294,bicycle,39.996133,-83.014809,,27.77,True,False,False
Veo,7cc4f96f-0431-5d9e-a14d-cbdcb864aa63,bicycle,39.978692,-83.011284,,26.25,True,False,False
Veo,b202de81-40c3-5076-ae5e-cbca398a026a,bicycle,39.960159,-82.95419,,28.14,True,False,False
Veo,e0f90e83-f148-59f6-928e-ceb3d7f16da4,bicycle,39.960206,-83.042105,,28.14,True,False,False
Veo,2f56f371-d6c3-59a6-a4ea-3ff27ac91d61,scooter,39.95348,-82.889543,,1.83,True,False,False
Veo,8d9039cf-8628-5c08-8381-7cf5cbb74c19,bicycle,39.950207,-83.000224,,14.61,True,False,False
Veo,be89701d-e626-53de-b5e1-5163b62a1b70,bicycle,39.977088,-82.974672,,1.15,True,False,False
Veo,75cf7c49-6467-5b1c-955a-e04051c6951d,bicycle,39.99893,-83.004368,,28.14,True,False,False
Veo,e74ea48a-688d-57f4-a983-3765b1c08cf8,scooter,39.96492,-82.989604,,14.86,True,False,False
Veo,ec803fb2-59ac-5417-86d6-0522d4f1aa81,bicycle,40.039809,-82.995392,,25.12,True,False,False
Veo,85543aec-872a-5f62-9b96-ff916676fcca,bicycle,40.054852,-82.957884,,5.27,True,False,False
