Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved,Last_Reported
Veo,ebbee31a-09a7-5bd5-8748-133236a72e2e,bicycle,39.927683,-82.979203,,28.14,True,False,False,0
Veo,e9bcf4e2-ae71-5b50-ae84-0f5f6760ee71,bicycle,40.007149,-82.998343,,8.43,True,False,False,0
Veo,ed334c1f-6773-509c-bc62-1412a1b853c7,scooter,39.991677,-83.025912,,25.74,True,False,False,0
Veo,63dda23b-dc31-5d9d-a329-724fcbe0b6a7,bicycle,40.001957,-83.001087,,23.77,True,False,False,0
Veo,3a955ad7-8053-556c-b1bd-b00638504c71,bicycle,40.000795,-82.978664,,20.78,True,False,False,0
Veo,aac95f21-f6ff-54b8-92b1-3e3a09adb97f,bicycle,39.957427,-83.011327,,24.06,True,False,False,0
Veo,e7e2a317-ab58-5fc5-b2de-495b2ba21dfc,bicycle,39.970468,-82.997458,,23.02,True,False,False,0
Veo,1020881,bicycle,40.10389,-83.108936,,28.14,True,False,False,0
Veo,a627eb2c-5ea5-5b62-bc6b-44b68c96fa0b,scooter,40.029978,-82.962908,,19.05,True,False,False,0
Veo,1ba17362-fc99-547d-9bef-65b277cfce6f,bicycle,40.026267,-83.024993,,11.59,True,False,False,0
Veo,58a3b665-503f-53b4-ac27-509134a2c84c,bicycle,39.977003,-83.003573,,18.19,True,False,False,0
Veo,f5f2acb3-38d2-5c1b-bae4-9c022b0a4e8d,bicycle,39.955898,-83.003125,,19.78,False,True,False,0
Veo,417ed28e-27d3-5f07-8470-6318b81f65bb,scooter,39.963019,-83.00422,,28.01,True,False,False,0
Veo,23a112f4-3cb5-53dd-af26-9424c0f09715,bicycle,39.941757,-83.118016,,24.84,True,False,False,0
Veo,4f86d3c5-bb8d-5498-842c-0840d15144b5,bicycle,39.977905,-83.0106,,6.31,True,False,False,0
Veo,bbb2bd82-9492-597a-8690-152f5f843903,scooter,40.051999,-83.03025,,27.02,True,False,False,0
Veo,9a91ef57-6b44-5b91-9acc-97c12a8f8c35,bicycle,39.966754,-82.993052,,28.14,True,False,False,0
