Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved
Veo,18a8c4d3-1f7f-5a3b-b160-7132dfc65647,bicycle,39.968884,-82.99809,,24.84,True,False,False
Veo,ef412838-ef99-5f40-8bc3-df8837940f22,bicycle,39.993208,-83.018994,,18.67,True,False,False
Veo,74f96936-a24a-5a6d-963e-e28db27c213e,bicycle,39.995729,-83.007421,,14.61,True,False,False
Veo,4540b473-9cfe-5a2d-8134-4d2656487a78,bicycle,39.980765,-83.001912,,5.68,True,False,False
Veo,fceb3cd8-d02c-5ffc-80c0-9e035d7ab7d7,bicycle,39.984553,-83.020382,,14.43,True,False,False
Veo,2729ffd3-54e1-5260-8929-0b37b368406d,scooter,39.971923,-82.970323,,27.02,True,False,False
Veo,4a2fbbf6-c86e-5aa8-8e7b-af9feb89036b,bicycle,39.97449,-83.022712,,13.86,True,False,False
Veo,2004109,bicycle,39.955953,-82.945309,,26.78,True,False,False
Veo,8726c0c2-4827-555e-be98-acad5a0c6933,bicycle,39.94863,-83.001207,,8.78,True,False,False
Veo,6b88e7f0-0292-55c2-811c-fca315cad430,bicycle,39.949486,-82.986828,,10.79,True,False,False
Veo,2004057,bicycle,39.993992,-82.983424,,26.51,True,False,False
Veo,2004025,bicycle,39.994006,-82.983318,,28.14,True,False,False
Veo,01e4d3c1-05e2-5a4e-b6ce-7e75c5b0cc48,bicycle,39.999906,-83.021482,,28.14,True,False,False
Veo,b47d08e4-ad6d-56ef-ac17-1501d4909b82,scooter,39.984082,-83.014305,,25.65,True,False,False
Veo,37cbd613-9c30-50a5-b77f-b1d40e4fa70e,scooter,40.002094,-83.012652,,23.02,True,False,False
Veo,9310e0a1-4158-5f90-b688-4b0290b5808a,bicycle,40.030574,-82.973627,,25.74,True,False,False
Veo,2fbb07c7-5063-5062-836b-22c186d670f7,bicycle,40.010088,-82.979385,,21.15,True,False,False
Veo,fcec5e3f-4ea8-5958-9409-3c5477e4997f,bicycle,39.949333,-82.953135,,13.64,True,False,False
Veo,8179cb33-ab33-596b-be02-2a5523443d58,bicycle,40.101546,-83.114986,,28.14,True,False,False
Veo,752f073b-b4a2-5d09-be02-bc0cf6aa6561,bicycle,39.986112,-83.020632,,24.06,True,False,False
Veo,e33c20eb-59ea-5609-8e01-afa750cc82c9,bicycle,39.957525,-83.00825,,10.51,False,True,False
Veo,d3ad5f67-9d1a-5c07-9fc9-37bf5dad2e4e,bicycle,39.954993,-83.071548,,15.45,True,False,False
Veo,4174c1e4-6616-5849-9ec3-809b0ca44da2,scooter,39.96868,-82.981855,,28.14,True,False,False
Veo,43f8d77c-5235-5975-9d5d-7a9f0a1d15f2,bicycle,39.948916,-83.10938,,12.52,True,False,False
Veo,a9fe8853-5e7b-5eca-834b-2abcfa4ebac8,bicycle,39.940328,-82.982942,,21.77,True,False,False
Veo,e516a0bb-5161-59f3-9f04-318c71dec9d9,bicycle,39.96942,-83.004282,,14.43,True,False,False
Veo,f26c16c7-8f55-55b0-b5e7-22d0c44778b4,scooter,40.052947,-83.029789,,14.61,False,True,False
Veo,d6269ba6-e16e-5f26-a586-f5c701921cbf,bicycle,39.994762,-83.005679,,24.33,True,False,False
Veo,d7e0c228-4d35-5bf3-9869-699d5f32f49b,bicycle,39.992559,-82.998592,,6.67,True,False,False
Veo,97274484-e7b6-5992-81e7-3a08fec96601,bicycle,39.941913,-82.995012,,28.14,True,False,False
Veo,e3413737-448c-5a27-bac1-d59431142b49,bicycle,40.030342,-83.028044,,12.28,True,False,False
Veo,9c6f1c83-931c-568d-8b4a-7f0f514ab865,bicycle,40.039347,-82.994458,,8.43,True,False,False
Veo,986a1179-7027-5423-b3c0-465597afc4cf,bicycle,40.003959,-83.015501,,28.14,True,False,False
Veo,a979b00d-df8a-58fb-80e6-d8d4a2735e95,bicycle,39.966222,-82.975166,,22.39,True,False,False
Veo,1fd7e7a3-a99b-5048-b4fc-2b640bbe3904,bicycle,39.943593,-83.072669,,16.39,True,False,False
Veo,afc54df9-1cf7-542a-8d20-5f18d4710e8e,scooter,39.962065,-83.004139,,28.14,True,False,False
Veo,b0706231-b469-5790-8bcb-e627b3e71188,scooter,39.99109,-82.998815,,28.14,True,False,False
Veo,2d2fc7b8-4dc2-5546-90c3-8cb18b34cedb,scooter,39.960297,-82.865215,,1.15,True,False,False
Veo,27e2d5db-9b0a-514a-90a8-c8519daf8768,scooter,39.927659,-82.979232,,25.34,True,False,False
Veo,2b9d533d-fecc-5b44-995c-b2c17d3317a2,bicycle,39.983984,-83.005167,,28.14,True,False,False
Veo,c5faea82-0d5d-52b8-a484-0255b4008360,bicycle,39.955778,-82.949293,,6.31,True,False,False
Veo,c93d1a9f-ab39-5a92-8bfb-a41c621cc23d,bicycle,40.003973,-83.005509,,6.07,True,False,False
Veo,c8d726e9-8bfd-5df2-87f0-e2f1a9200d94,bicycle,39.955081,-82.935295,,28.14,True,False,False
Veo,d5d7ca3a-62f6-5f97-9b01-da3e8db3991a,scooter,40.100549,-83.115571,,26.78,True,False,False
Veo,42934b1b-9b19-5726-a504-87f9f2e47b7a,bicycle,40.105001,-83.097493,,28.14,True,False,False
Veo,d97d13d8-fffc-5f0f-9c8f-f5c643ae91bf,scooter,39.96962,-82.97826,,25.94,True,False,False
Veo,bc2264df-fc63-5c85-b055-1587e4d0c53c,scooter,39.94788,-83.063063,,28.14,True,False,False
Veo,baae3ee7-e6da-5f58-9350-f8ac76a0852d,scooter,39.966899,-83.009058,,11.34,True,False,False
Veo,448ccdd5-2176-5786-b968-e3ca82ef3f61,scooter,39.940588,-83.11838,,1.15,True,False,False
Veo,916e49c5-76a8-586a-b1b3-ec8f5abfa2fe,scooter,39.956668,-82.995492,,17.37,True,False,False
Veo,3811684e-834f-50a5-89c8-97b60089f24a,scooter,39.946441,-83.044712,,14.43,True,False,False
Veo,d549dd67-17ce-5c1e-b00f-770323a50b1c,scooter,39.956028,-82.94528,,28.14,True,False,False
Veo,5a1451f1-e951-5739-af9f-2a76d1be12ae,scooter,40.007142,-83.019568,,13.1,True,False,False
Veo,45b65aed-9429-5085-a417-466c4fc25458,bicycle,39.956023,-82.945236,,28.14,True,False,False
