Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved,Last_Reported
Veo,f1589606-80d9-50b5-bdf1-40285ccbf24b,bicycle,39.96305,-83.004264,,28.14,True,False,False,0
Veo,c215a7bb-dc1e-507b-a893-1fecd4d63d34,bicycle,39.967787,-83.012583,,27.77,True,False,False,0
Veo,2008093,scooter,39.941987,-82.994985,,28.01,True,False,False,0
Veo,9fb81ce1-ad71-59c2-990f-c9086b5bc34d,bicycle,40.007269,-83.011834,,15.18,True,False,False,0
Veo,d8b6a60c-62ef-522f-96d6-599071821046,bicycle,39.990079,-83.017383,,25.12,True,False,False,0
Veo,f3ae7427-5996-51c4-a40f-3f21fe7f2ebb,bicycle,39.965622,-82.985636,,27.18,True,False,False,0
Veo,563fa753-565d-5be5-a6cc-80b8687901a2,bicycle,39.957399,-83.011269,,25.65,True,False,False,0
Veo,a84e5219-5211-58b5-81fc-f7c05b309a7a,bicycle,39.992157,-83.019804,,5.27,True,False,False,0
Veo,0e6472cd-ac33-5886-959c-ec5c754f7e8a,bicycle,39.987737,-82.980205,,24.84,True,False,False,0
Veo,e660c59d-a17d-5535-9366-b27b47905ab3,bicycle,39.954589,-83.012203,,24.33,True,False,False,0
Veo,24fa31d6-50df-5f00-be3c-599af39b1234,scooter,39.982743,-83.004724,,8.43,True,False,False,0
Veo,5a3ad1ee-c2d1-523d-bfd0-6f0a47bcbf19,bicycle,39.9608,-83.012689,,28.14,True,False,False,0
Veo,5c1b2094-8a79-57e9-8b64-ff221657e4fb,bicycle,39.99019,-83.005843,,22.7,True,False,False,0
Veo,4c487e59-3124-5179-ace8-4ad9ffc7f97f,bicycle,39.964982,-83.005132,,25.34,True,False,False,0
Veo,8599b137-7d53-5ce5-bc1f-d6c92dcdab17,bicycle,39.901036,-82.998442,,28.14,True,False,False,0
Veo,aee6d26a-dd19-56a4-851a-79700254dcd7,bicycle,39.949668,-82.986832,,28.14,True,False,False,0
Veo,2004082,scooter,39.942017,-82.994988,,27.77,True,False,False,0
Veo,8d91eb53-4d86-52e5-9044-83ab10aad9d5,scooter,39.995378,-83.009008,,14.43,True,False,False,0
Veo,d457ca22-07d4-5282-9273-1723669fab97,bicycle,39.992844,-82.983446,,21.15,True,False,False,0
Veo,c6793a72-2177-5545-90c0-ef26b57b9250,bicycle,39.961443,-83.001618,,12.87,True,False,False,0
Veo,aadba43f-d65e-5c55-97bd-385b67a75f86,bicycle,39.99994,-83.021991,,24.33,True,False,False,0
Veo,b112675f-9b84-5c9f-95c2-3fcbfe9e37eb,bicycle,39.944508,-82.98968,,25.12,True,False,False,0
Veo,06375fcd-602f-5db1-b17a-cb271af14ad5,scooter,39.992099,-83.006378,,28.14,True,False,False,0
