Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved
Veo,38bfb465-6c54-56b0-8d4c-9f079acbc4ab,bicycle,39.968858,-82.998426,,14.43,True,False,False
Veo,b7b442b3-32e8-5277-8b0d-3ed9cedd53d8,bicycle,39.998149,-83.009861,,3.81,True,False,False
Veo,6d0d3d07-3b05-5a3b-8f10-5c0b0fe0ebb9,bicycle,39.999562,-83.016837,,4.67,True,False,False
Veo,97d020b2-3bc5-5bc2-be22-d6b1ddeb00d5,bicycle,39.97972,-82.99807,,24.84,True,False,False
Veo,fceb3cd8-d02c-5ffc-80c0-9e035d7ab7d7,bicycle,39.984554,-83.020407,,14.17,True,False,False
Veo,f7ee0965-bdb7-5246-ad9c-5f88f7f47591,scooter,39.950117,-83.000223,,20.05,True,False,False
Veo,4a2fbbf6-c86e-5aa8-8e7b-af9feb89036b,bicycle,39.974489,-83.022705,,11.83,True,False,False
Veo,8599b137-7d53-5ce5-bc1f-d6c92dcdab17,bicycle,39.90061,-82.998688,,11.11,True,False,False
Veo,6b88e7f0-0292-55c2-811c-fca315cad430,bicycle,39.949467,-82.986713,,5.83,True,False,False
Veo,64a8af55-a4f1-5f9a-8b5a-c9d1891dde16,bicycle,39.98167,-83.004606,,25.74,True,False,False
Veo,2004025,bicycle,39.993957,-82.983347,,28.14,True,False,False
Veo,01e4d3c1-05e2-5a4e-b6ce-7e75c5b0cc48,bicycle,39.999887,-83.021618,,28.14,True,False,False
Veo,b112675f-9b84-5c9f-95c2-3fcbfe9e37eb,bicycle,39.913924,-82.951156,,28.14,True,False,False
Veo,06375fcd-602f-5db1-b17a-cb271af14ad5,scooter,40.004163,-82.997706,,8.78,True,False,False
Veo,6fae311e-e29c-5d47-a1bd-f61c5114fd0c,scooter,40.016038,-82.991001,,6.67,True,False,False
Veo,bfd879c3-63eb-5576-8b5f-9110e58b55f3,bicycle,40.026437,-82.969932,,21.77,True,False,False
Veo,2fbb07c7-5063-5062-836b-22c186d670f7,bicycle,40.010105,-82.979333,,20.05,True,False,False
Veo,8a8af0b7-6710-584c-abce-8d01b56fbb39,bicycle,39.971256,-82.965992,,22.7,True,False,False
Veo,8179cb33-ab33-596b-be02-2a5523443d58,bicycle,40.101544,-83.114978,,28.14,True,False,False
Veo,752f073b-b4a2-5d09-be02-bc0cf6aa6561,bicycle,39.986176,-83.020644,,21.49,True,False,False
Veo,f1f652d9-edfe-5660-9a48-1f35d05ab393,scooter,40.011932,-83.012616,,26.25,True,False,False
Veo,b1734f9f-3f68-5a98-891a-4af5464040ca,bicycle,39.960504,-83.072551,,16.39,True,False,False
Veo,4174c1e4-6616-5849-9ec3-809b0ca44da2,scooter,39.944552,-82.989629,,27.77,True,False,False
Veo,76ae6ab4-b385-5052-9588-027f943caa5d,bicycle,39.93915,-83.117399,,1.56,True,False,False
Veo,fd1c4925-078d-566b-952d-dc39f694d3ff,bicycle,39.937674,-82.959655,,25.12,True,False,False
Veo,4232798d-dc43-5b53-84bc-3285c5761185,bicycle,39.960756,-83.041105,,20.78,True,False,False
Veo,f26c16c7-8f55-55b0-b5e7-22d0c44778b4,scooter,40.05297,-83.029749,,12.87,True,False,False
Veo,f9f3dc56-7f50-5f61-a5f1-d8e19cc1b8f2,bicycle,39.960707,-82.991666,,13.39,True,False,False
Veo,2edad06c-d841-530a-8fd1-ebc536103506,bicycle,39.986808,-83.045419,,28.14,True,False,False
Veo,522d3b11-8093-574d-97a3-c578f1610650,bicycle,39.930697,-82.942047,,23.02,True,False,False
Veo,24563b88-e79c-547f-a153-f871fb934745,bicycle,40.039813,-82.994299,,28.14,True,False,False
Veo,3cd64b50-5995-545a-a2c1-b351139f65ae,bicycle,40.004036,-83.01088,,25.12,True,False,False
Veo,97b1e555-8233-55f6-9912-c156943bd979,bicycle,39.962221,-82.966299,,10.31,True,False,False
Veo,f4212f32-0510-5a32-a26a-30e9a1502571,bicycle,39.930046,-83.119525,,28.14,True,False,False
Veo,229a5a53-b4ac-5546-a613-49b9f19eb99f,scooter,39.965059,-82.990442,,26.51,True,False,False
Veo,4bb2f5f8-63da-5083-ac69-d9a27df7c058,scooter,39.956034,-82.945282,,28.01,True,False,False
Veo,b0706231-b469-5790-8bcb-e627b3e71188,scooter,39.991089,-82.998719,,28.14,True,False,False
Veo,2d2fc7b8-4dc2-5546-90c3-8cb18b34cedb,scooter,39.95601668571691,-82.94533843701906,,0.0,True,False,False
Veo,3edf0467-6b8a-5356-a604-58ed7ff8b766,scooter,39.885196,-82.979686,,13.39,True,False,False
Veo,9defb08b-9679-5343-a557-55734b80e758,bicycle,39.971924,-83.005393,,28.14,True,False,False
Veo,c5faea82-0d5d-52b8-a484-0255b4008360,bicycle,39.955661,-82.949285,,28.14,True,False,False
Veo,f1d3f4ee-f0ff-54ff-b786-d88a43e104cb,bicycle,39.923392,-82.96334,,10.31,True,False,False
Veo,5c66faec-b098-5ccf-80bd-fdc545d04a38,bicycle,39.994554,-82.923266,,18.19,True,False,False
Veo,958b3a99-1254-518f-925b-c9bc3674d5ae,scooter,39.957329,-83.011253,,28.14,True,False,False
Veo,42934b1b-9b19-5726-a504-87f9f2e47b7a,bicycle,40.104996,-83.097526,,28.14,True,False,False
Veo,f70bb4b7-4b2d-5312-9455-019ec3217e6d,scooter,39.965705,-82.992738,,16.84,True,False,False
Veo,baae3ee7-e6da-5f58-9350-f8ac76a0852d,scooter,39.966683,-83.009357,,3.48,True,False,False
Veo,e319fd8e-2c9d-5f12-96ed-a44ab9c772b0,scooter,39.971915,-82.913207,,24.06,True,False,False
Veo,e18a21b3-afdf-5f96-a771-40e20d569338,scooter,39.96884,-83.003637,,12.52,True,False,False
Veo,94e7e0fb-4269-5ca8-8eb3-2e62894d5ef8,scooter,39.946317,-83.044884,,9.02,True,False,False
Veo,d549dd67-17ce-5c1e-b00f-770323a50b1c,scooter,39.94844,-83.031824,,6.31,True,False,False
Veo,5a1451f1-e951-5739-af9f-2a76d1be12ae,scooter,40.00713,-83.01962,,11.34,True,False,False
Veo,00024626-0066-5325-9576-d449836e0637,bicycle,39.967447,-82.986437,,13.64,True,False,False
Veo,5dff0c3d-678b-5f8b-8938-d33ad0e03f1d,scooter,40.052293,-82.907399,,28.14,True,False,False
Veo,a23edf58-69c9-5c2e-9466-1f90b647049b,scooter,39.960568,-83.012873,,28.14,True,False,False
Veo,82f1fc2d-e536-5a6c-8eca-6c9261bddb59,bicycle,39.973753,-82.877409,,18.67,True,False,False
Veo,a0567b37-d238-5b7e-8c39-4a4f31dfdd7a,bicycle,39.965282,-82.988657,,28.14,True,False,False
Veo,0ad61765-c292-5e73-95a6-22e4aae8d6bf,scooter,39.995521,-83.010576,,28.14,True,False,False
Veo,be641f91-4f26-5eb0-8e34-998ddaa0edf7,bicycle,39.992252,-83.006573,,18.19,True,False,False
Veo,56916b6e-5108-56f1-be5b-29679e6e45f6,bicycle,39.99057,-83.003598,,17.37,True,False,False
Veo,70d899e6-f7fd-5004-9f41-4d0adad7cfcf,bicycle,39.952153,-82.961075,,15.45,True,False,False
Veo,0f78aab2-6d87-58bd-ad27-0018f7ab0129,bicycle,40.081057,-83.02605,,14.86,True,False,False
Veo,b12c583d-3b6c-5820-834d-b831cab439e2,scooter,39.995924,-83.015854,,14.43,True,False,False
Veo,c14ee4e7-14da-5eac-a382-cc641b1a55f6,bicycle,39.963214,-82.981296,,28.14,True,False,False
Veo,4115f69b-a419-5cff-b669-2f228e49dfe6,bicycle,39.968025,-82.995899,,13.86,True,False,False
Veo,b429bd68-1513-5c53-af07-9f165bf401d2,bicycle,39.978742,-83.004018,,14.43,True,False,False
Veo,fd36115c-bbaf-5ab3-b407-80e0ea00b39c,bicycle,40.013762,-83.047505,,21.15,True,False,False
Veo,7d4e74ea-f42a-5441-a34d-7e3da4aa6d8b,bicycle,40.047057,-83.032809,,3.48,False,False,True
Veo,1d8747fe-d635-5746-9e07-f849c06f873a,scooter,39.967772,-83.012627,,15.45,True,False,False
Veo,03e0b935-3683-58f2-a876-63671a5eb897,bicycle,40.01177,-82.97261,,13.39,True,False,False
Veo,900a673f-43dc-5e90-b21f-871b67fa4191,scooter,39.94452,-82.989636,,28.14,True,False,False
Veo,f45400b4-b5e6-5c3c-b6b1-f8a7637b911f,bicycle,40.101084,-83.108829,,27.44,True,False,False
Veo,cef2ed7d-fcf0-506b-9f61-33e913024cb5,scooter,39.973632,-82.884872,,13.39,True,False,False
Veo,f109e3f2-f715-5594-9f08-e511b75358ac,bicycle,40.090325,-82.99139,,26.51,False,False,True
Veo,3f55241c-0015-5e71-b86c-44ad3ea3f322,bicycle,39.934779,-82.98504,,12.28,True,False,False
Veo,1286205d-ed82-5a78-83b6-5c0905137727,bicycle,40.007688,-83.018562,,24.33,True,False,False
Veo,759c9140-c4db-5072-ad97-3c0cb4ed38ee,bicycle,39.966337,-82.990407,,28.14,True,False,False
Veo,98671812-d41e-52c5-9301-db600fc828bb,bicycle,39.952111,-82.9934,,11.34,True,False,False
Veo,c9aef698-3915-517b-baa9-891edf6803e0,bicycle,40.103874,-83.10893,,24.06,True,False,False
Veo,20ec56cb-a8d6-593b-9f80-a2c07bbc5414,bicycle,39.975538,-82.970862,,13.86,True,False,False
Veo,8cdd6240-bc1e-56e2-844e-839524cc5fc7,bicycle,39.94197,-82.994964,,14.43,True,False,False
Veo,7764af77-b8ea-56b9-967c-fa4d628a7f77,bicycle,39.945149,-83.06057,,6.98,False,True,False
Veo,f32eee23-ba3d-5400-b87e-a634ddf070e4,bicycle,39.951509,-82.953443,,12.52,True,False,False
Veo,a35c1c0d-5af3-5527-b153-d3c8801e8c26,bicycle,39.977342,-82.970677,,25.12,True,False,False
Veo,08f3239b-88b9-5239-91ff-b4ddbee0a060,bicycle,39.92453,-83.039327,,28.14,True,False,False
Veo,fae78598-9292-5793-a4af-4c8faf24eba4,bicycle,40.101578,-83.115539,,23.33,True,False,False
Veo,4b39ef24-8f6d-5382-94ba-65fd9d29977e,bicycle,39.946379,-83.044762,,13.64,True,False,False
Veo,69d659f8-f34b-5874-bbe6-56d8ca20ad6e,bicycle,39.952552,-82.993059,,14.43,True,False,False
Veo,6359c08d-b6f8-5099-8d4b-25ec66e951ce,scooter,39.993549,-82.981116,,25.65,True,False,False
Veo,2de8cd39-7a74-5b59-9de7-e85d341fda06,bicycle,40.02929683,-82.92249506,,0.0,True,False,False
Veo,c674714a-6253-5794-aeb1-0352537dea19,bicycle,40.050402,-83.000996,,15.89,True,False,False
Veo,26e97473-312d-5d42-a2c5-0978482f0426,bicycle,39.962125,-83.00029,,14.17,True,False,False
Veo,203bedaa-40f9-5362-8ac9-5af8b6951002,bicycle,39.955845,-82.908469,,1.15,True,False,False
Veo,92d3df78-6d6c-5ea5-b067-e155df387d52,bicycle,39.946585,-83.000209,,27.44,True,False,False
Veo,3d19a49e-c682-5db9-baa2-5a6e2e77ac06,bicycle,39.95866,-83.012901,,15.18,True,False,False
Veo,ced8b48d-3674-5be1-b69a-80702f3950ce,bicycle,39.974215,-83.00387,,13.1,True,False,False
Veo,76345918-f8f7-53c6-8f09-0b4ef1195ded,bicycle,39.944558,-82.989661,,28.14,True,False,False
Veo,52626502-dd85-5892-9443-c61c3ec03a97,bicycle,39.957402,-83.01142,,28.14,True,False,False
Veo,5460a176-26b6-59bd-8e43-11fd393f408d,bicycle,39.990077,-83.005836,,10.51,True,False,False
Veo,ef4d980e-e979-5cc6-8101-b41316e72b50,bicycle,39.947246,-82.889029,,6.67,True,False,False
Veo,fc023dc4-b4a4-5d42-be74-3f2ba0a1ef1e,bicycle,39.957411,-83.011292,,28.14,True,False,False
Veo,dae9cd1d-8b8a-5e14-9bea-522b04b7654a,bicycle,39.975386,-82.974045,,25.34,True,False,False
Veo,a014902f-0752-5e62-9dc1-9e4d2290bf39,bicycle,40.006264,-83.00919,,23.02,True,False,False
Veo,cdd5d864-e47c-5537-9fe5-13e29221b0be,bicycle,40.000788,-82.978635,,7.29,True,False,False
Veo,4eb6ebd8-6316-5eee-aab7-d6ec77cb485b,scooter,39.996978,-82.999064,,14.86,True,False,False
Veo,95eb3e26-61ee-5092-bb5c-0c6082f93e69,bicycle,39.956863,-82.99353,,28.14,True,False,False
Veo,e09bb7da-fcac-57dd-821a-73eac3da9fb4,bicycle,40.098174,-83.079291,,28.14,True,False,False
Veo,49855438-8c72-5805-a5eb-1511ab422d53,bicycle,39.94102895273343,-83.09282003184379,,0.0,True,False,False
Veo,1016297,bicycle,39.971638,-82.977716,,21.77,True,False,False
Veo,7bf7c919-e3c2-5f0a-96e2-d83eed031dbc,bicycle,39.906765,-82.924911,,5.59,True,False,False
Veo,71c2ce4f-08f6-59eb-ba74-04262fff9757,scooter,39.996505,-83.015045,,27.44,True,False,False
Veo,124323bd-af52-55e4-b2af-956872fb23e5,bicycle,39.999992,-83.021426,,28.14,True,False,False
