Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved,Last_Reported
Veo,a0f4f957-c888-5f3a-a926-1cf5c756337d,bicycle,39.960768,-83.013325,,26.78,True,False,False,0
Veo,1f97dfba-2192-515c-b9ac-4a7c766c77de,bicycle,40.004804,-83.010629,,26.25,True,False,False,0
Veo,ae08d56a-bf85-583f-9aa2-3c3fa664ce4d,bicycle,39.987182,-82.999487,,21.49,True,False,False,0
Veo,c8255d1b-230f-563e-9916-f50bad44dac2,bicycle,39.983338,-83.01685,,23.02,True,False,False,0
Veo,fceb3cd8-d02c-5ffc-80c0-9e035d7ab7d7,bicycle,39.984567,-83.020424,,14.86,True,False,False,0
Veo,01db5b10-c9ad-505b-8e55-911c7695dbf5,bicycle,39.957772,-82.998114,,6.98,True,False,False,0
Veo,bde35052-4985-5d50-b586-ca54a7c55956,bicycle,39.978935,-83.003754,,28.14,True,False,False,0
Veo,2004109,bicycle,39.95596,-82.945471,,28.01,True,False,False,0
Veo,984f5d5b-ce08-5034-ba53-2f33889b0cee,bicycle,39.946631,-83.059788,,21.49,True,False,False,0
Veo,8d9645b9-31c5-51c9-aa9e-ee97d2742c51,bicycle,39.962007,-83.00419,,16.39,True,False,False,0
Veo,2004057,bicycle,39.993931,-82.9834,,27.77,True,False,False,0
Veo,2004025,bicycle,39.993914,-82.983403,,28.14,True,False,False,0
Veo,01e4d3c1-05e2-5a4e-b6ce-7e75c5b0cc48,bicycle,39.999938,-83.021612,,6.67,True,False,False,0
Veo,554e00f8-3b59-585d-9614-c2b5b6e910e1,bicycle,40.003204,-83.018031,,7.29,True,False,False,0
Veo,ec1af468-33d6-5da8-94e0-d1e491b90f1d,scooter,40.003256,-83.00849,,26.78,True,False,False,0
Veo,4ca7c469-4e02-5452-a061-46b4cff1708e,bicycle,40.030848,-82.973483,,10.51,True,False,False,0
Veo,ca7e03c0-e513-5435-be93-3ae15d35511c,bicycle,40.00328,-82.998476,,28.01,True,False,False,0
Veo,60c3fb69-f704-531c-970e-b89b94c41bb6,bicycle,39.940469,-82.983507,,25.74,True,False,False,0
Veo,21e1d4b4-6059-54f7-90e5-a71e178ba024,bicycle,39.956145,-82.945296,,2.12,True,False,False,0
Veo,c3210188-0099-5638-8100-884109e4de2d,bicycle,40.101646,-83.114273,,24.84,True,False,False,0
Veo,433a7be1-08f8-5479-a858-28e62db33f68,scooter,39.956088,-82.945199,,25.74,True,False,False,0
Veo,c060bcde-b69d-5296-982f-1ad278ffb467,bicycle,40.0185,-83.017175,,26.78,True,False,False,0
Veo,734631c1-eed9-5e33-a243-171694488f6c,scooter,40.009667,-83.003161,,14.61,True,False,False,0
Veo,e33c20eb-59ea-5609-8e01-afa750cc82c9,bicycle,39.957532,-83.008227,,6.07,False,True,False,0
Veo,2f1762ea-d4d4-5978-aad0-f92da1bf2cc5,bicycle,40.014659,-83.00018,,12.28,True,False,False,0
Veo,f6958153-2972-50b3-906f-336f801d2c85,scooter,39.962954,-83.004243,,28.14,True,False,False,0
Veo,f1c48366-501a-593b-8ecb-5cda81464ee8,bicycle,39.950516,-83.110813,,14.61,True,False,False,0
Veo,f169e8fd-50d1-500a-9037-eb9a2cbe15dd,bicycle,39.94543,-82.974479,,26.25,True,False,False,0
Veo,c8796191-18ed-5ad4-8de6-0038dfac707c,bicycle,39.964638,-83.004442,,25.12,True,False,False,0
Veo,f26c16c7-8f55-55b0-b5e7-22d0c44778b4,scooter,40.052954,-83.029776,,16.84,False,True,False,0
Veo,d6269ba6-e16e-5f26-a586-f5c701921cbf,bicycle,39.994774,-83.005582,,25.12,True,False,False,0
Veo,c8cf8d49-f7c9-5125-bc1f-8a69e55f3861,bicycle,40.001752,-82.997659,,24.84,True,False,False,0
Veo,1e49802e-21af-5ad2-ac11-7617703e50bc,bicycle,40.026302,-83.024987,,24.84,True,False,False,0
Veo,19ef507b-d9d7-5b2e-9b42-449b0947f4ae,bicycle,40.053478,-83.049376,,26.51,True,False,False,0
Veo,9c6f1c83-931c-568d-8b4a-7f0f514ab865,bicycle,40.044997,-82.956906,,22.39,True,False,False,0
Veo,fe2a78cc-91a8-5593-9bd5-f99a214d4320,bicycle,40.011617,-83.010631,,10.31,True,False,False,0
Veo,8512d824-6b60-56d7-ac1d-6d3deb1856e5,scooter,39.956087,-82.945157,,0.33,True,False,False,0
