Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved,Last_Reported
Veo,4eb72ca7-7fec-53a9-9c56-022ce60b55b8,scooter,40.003134,-82.998398,,27.44,True,False,False,0
Veo,6d3edc21-f7e2-5073-a005-3a01cdeb9424,bicycle,40.007514,-82.996923,,25.94,True,False,False,0
Veo,a725a901-d583-56ed-a80d-7a94173b5360,bicycle,39.998163,-83.025326,,11.59,True,False,False,0
Veo,a86c5566-3598-521a-86ea-4f04ecf531b0,bicycle,39.932924,-83.013558,,14.61,True,False,False,0
Veo,dc2685c3-23c0-50b4-961c-b3a8561f91e2,bicycle,40.004732,-83.012022,,13.86,True,False,False,0
Veo,c0cee3be-2fc6-59c3-b96a-304401b36403,bicycle,39.944474,-82.886838,,25.34,True,False,False,0
Veo,ed2f47a2-2c7f-5f6c-8c16-82b01b324112,bicycle,39.958677,-83.03082,,11.34,True,False,False,0
Veo,1020757,bicycle,39.96301,-83.004232,,27.44,True,False,False,0
Veo,8b635518-5851-5b14-b1ef-0dbec13d91bf,bicycle,39.949691,-83.007848,,25.12,True,False,False,0
Veo,112b47a0-3118-5314-adad-1023d5b34bb4,scooter,39.960604,-82.979273,,28.14,True,False,False,0
Veo,53f8f29d-bca8-5c27-b662-5486f2c0ab21,bicycle,39.99574,-83.00593,,25.65,True,False,False,0
Veo,637f8d8f-bdb9-5b47-a124-a177ee9fdea3,bicycle,40.021783,-83.030062,,14.43,True,False,False,0
Veo,5fc64fa7-9947-52c8-9094-7da139bbf432,bicycle,39.962818,-82.973925,,27.02,True,False,False,0
Veo,7f777b19-419c-5c33-94b6-bae4b8a7483a,scooter,39.940309,-83.095943,,28.01,True,False,False,0
Veo,77783dc6-43c9-59bf-95e4-be2ae7c72d1d,scooter,39.981795,-83.003805,,26.78,True,False,False,0
Veo,94cf252f-0f7b-5790-b2d3-fe8d48f7378d,scooter,39.967548,-82.997312,,25.12,True,False,False,0
