Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved,Last_Reported
Veo,38bfb465-6c54-56b0-8d4c-9f079acbc4ab,bicycle,39.968892,-82.998456,,13.86,True,False,False,0
Veo,4c17cf08-b99b-545c-8f55-67198b0aef27,bicycle,39.992935,-83.006889,,28.14,True,False,False,0
Veo,6d0d3d07-3b05-5a3b-8f10-5c0b0fe0ebb9,bicycle,39.999665,-83.016927,,28.14,True,False,False,0
Veo,97d020b2-3bc5-5bc2-be22-d6b1ddeb00d5,bicycle,39.979735,-82.998213,,24.84,True,False,False,0
Veo,fceb3cd8-d02c-5ffc-80c0-9e035d7ab7d7,bicycle,39.98459,-83.02045,,14.17,True,False,False,0
Veo,de4d920c-baea-5de9-9e64-9e1927134fc2,scooter,39.962304,-82.998152,,12.52,False,False,True,0
Veo,4a2fbbf6-c86e-5aa8-8e7b-af9feb89036b,bicycle,39.974543,-83.02279,,11.83,True,False,False,0
Veo,6b88e7f0-0292-55c2-811c-fca315cad430,bicycle,39.94952,-82.98689,,28.14,True,False,False,0
Veo,9f1d3ae5-1528-5fa3-b074-d2bdbece49e2,bicycle,39.968329,-83.006635,,24.84,True,False,False,0
Veo,2004025,bicycle,39.993333,-82.983448,,27.02,True,False,False,0
Veo,01e4d3c1-05e2-5a4e-b6ce-7e75c5b0cc48,bicycle,39.999949,-83.021648,,28.14,True,False,False,0
Veo,b112675f-9b84-5c9f-95c2-3fcbfe9e37eb,bicycle,39.914003,-82.951183,,28.14,True,False,False,0
Veo,06375fcd-602f-5db1-b17a-cb271af14ad5,scooter,40.004188,-82.997726,,8.78,True,False,False,0
Veo,6fae311e-e29c-5d47-a1bd-f61c5114fd0c,scooter,40.016024,-82.991098,,6.67,True,False,False,0
Veo,80028459-6d16-56a0-9393-d9ae42412ad0,bicycle,39.988788,-83.032963,,13.39,True,False,False,0
Veo,2fbb07c7-5063-5062-836b-22c186d670f7,bicycle,40.01013,-82.979401,,20.05,True,False,False,0
Veo,8a8af0b7-6710-584c-abce-8d01b56fbb39,bicycle,39.971823,-82.966027,,20.78,False,False,True,0
Veo,8179cb33-ab33-596b-be02-2a5523443d58,bicycle,40.10157,-83.115009,,28.14,True,False,False,0
Veo,1e65c912-7cfb-528a-8555-21b57cc4c346,bicycle,39.984518,-83.027067,,17.37,True,False,False,0
Veo,8363e4b3-1768-527e-855e-44afb6240f2b,scooter,40.021578,-83.030761,,24.84,True,False,False,0
Veo,b1734f9f-3f68-5a98-891a-4af5464040ca,bicycle,39.960599,-83.072593,,16.39,True,False,False,0
Veo,4174c1e4-6616-5849-9ec3-809b0ca44da2,scooter,39.944518,-82.989687,,27.77,True,False,False,0
Veo,76ae6ab4-b385-5052-9588-027f943caa5d,bicycle,39.93917,-83.117415,,1.56,True,False,False,0
Veo,fd1c4925-078d-566b-952d-dc39f694d3ff,bicycle,39.937706,-82.959674,,25.12,True,False,False,0
Veo,48380883-9802-5954-b7ef-8cf119dddf7b,bicycle,39.958727,-83.034356,,15.45,True,False,False,0
Veo,f26c16c7-8f55-55b0-b5e7-22d0c44778b4,scooter,40.052988,-83.029791,,12.87,True,False,False,0
Veo,0939e5a0-d6e8-590b-9442-420f7d5e36fe,bicycle,39.96538,-82.991608,,9.97,True,False,False,0
Veo,2edad06c-d841-530a-8fd1-ebc536103506,bicycle,39.986849,-83.045434,,28.14,True,False,False,0
Veo,522d3b11-8093-574d-97a3-c578f1610650,bicycle,39.930728,-82.942105,,22.7,True,False,False,0
Veo,24563b88-e79c-547f-a153-f871fb934745,bicycle,40.039844,-82.994359,,28.14,True,False,False,0
Veo,3cd64b50-5995-545a-a2c1-b351139f65ae,bicycle,40.004123,-83.010951,,25.12,True,False,False,0
Veo,70239c52-a635-5b84-9692-6812ae439735,bicycle,39.972982,-82.971454,,2.79,True,False,False,0
Veo,9cacc085-4d42-5892-9a5d-7d74517e30a1,bicycle,39.936855,-83.118451,,22.39,True,False,False,0
