Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved,Last_Reported
Veo,52a87de3-ffc7-5ec6-b673-469825c87140,bicycle,40.04222,-83.029864,,12.87,True,False,False,0
Veo,d0c59217-85b9-5dd9-9f41-0e12293345a7,scooter,39.947699,-83.106712,,15.89,True,False,False,0
Veo,969b5ab6-e61d-5ed7-bdbb-b8fa6b0a1ebc,scooter,39.968286,-82.977699,,24.33,True,False,False,0
Veo,38198baa-f134-57fd-ae5e-5fee1cf0dfb3,scooter,39.948616,-83.00138,,1.15,True,False,False,0
Veo,c1e97ea5-3f74-56ce-b9f3-295226a21830,scooter,39.962879,-82.990253,,28.14,True,False,False,0
Veo,2f68798c-c9e4-5088-aef4-3722ac65da74,scooter,39.982872,-83.019919,,28.14,True,False,False,0
Veo,8eb28005-46f4-55c4-96aa-612aad38473f,scooter,40.121531,-83.108499,,27.77,True,False,False,0
Veo,babe66c5-4c46-5921-8711-afb0fd0ee63e,scooter,39.991815,-83.019163,,25.12,True,False,False,0
Veo,520ac4b0-22e5-5af1-973d-be964cbca62b,scooter,40.009252,-82.934831,,21.49,True,False,False,0
Veo,90d36846-a0f7-53a5-b005-729caefbf7bd,scooter,40.02255,-83.085996,,13.1,True,False,False,0
Veo,4673b2c6-aa95-53a4-a8f1-99290eae3255,scooter,40.011329,-82.975738,,12.52,True,False,False,0
Veo,81f727f6-3b0a-58ef-9e2d-814215c10f7e,scooter,39.892054,-82.999692,,1.15,True,False,False,0
Veo,9f94b583-8567-54d6-910c-cca5b7c6f3bf,scooter,39.958717,-83.025628,,20.78,True,False,False,0
Veo,b3d79200-37a4-5e3e-9e65-89e2dbc8e362,scooter,39.993127,-83.020742,,23.02,True,False,False,0
Veo,5771a762-5855-5ce6-858c-2d24c1d1cf64,scooter,39.964587,-82.999191,,13.1,True,False,False,0
Veo,5bf2291b-034b-505a-bbb3-0687c630894f,bicycle,40.084405,-82.993541,,14.17,True,False,False,0
Veo,adabf00c-e684-5ad3-a7c3-2901d6bc3ba5,scooter,39.99693,-82.998183,,11.59,True,False,False,0
Veo,83c397c5-6b3d-528d-a7be-4227c18328e0,scooter,40.003092,-83.007956,,28.14,True,False,False,0
Veo,cd7f134d-cd3f-5d3e-acea-563ff3e74319,scooter,40.002876,-83.041188,,13.64,True,False,False,0
