Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved,Last_Reported
Veo,49c68b25-0b01-5bc6-a5e5-d2bfa2f274fa,bicycle,39.991764,-83.025854,,19.39,True,False,False,0
Veo,0f0b64db-606d-5ac1-b187-707fabf8f22e,bicycle,39.962839,-82.994153,,15.45,True,False,False,0
Veo,b0078c29-c17f-5661-b77f-8d64360a99b9,scooter,39.942044,-82.994957,,23.02,True,False,False,0
Veo,25ca6f11-9c76-507f-b6f1-28e1e0599996,bicycle,39.929342,-82.993136,,27.02,True,False,False,0
Veo,17679e4d-b1f7-5dfa-b3dc-c7a680a4225e,bicycle,40.008944,-83.015325,,28.14,True,False,False,0
Veo,306a9480-bdbc-50e3-ae7f-0180407283a5,bicycle,39.986349,-82.932734,,28.14,True,False,False,0
Veo,e74a0e7c-55ca-5a0f-a656-08408e95aab9,bicycle,39.964939,-83.021447,,28.14,True,False,False,0
Veo,9d77193b-1416-583a-803c-9bebe6749bfc,bicycle,39.99212,-83.000607,,13.86,True,False,False,0
Veo,fcd71106-61e8-5175-9fc0-740b88d34d32,scooter,40.01202,-83.013572,,28.14,True,False,False,0
Veo,72cfc318-495f-522c-96fe-13aa68a74711,bicycle,39.957249,-83.012842,,14.86,True,False,False,0
Veo,200a8e65-bee7-5661-b4ae-514333329ddb,scooter,39.99409,-83.006877,,13.64,True,False,False,0
Veo,9283bab3-f8c7-5597-8503-0c0898536399,bicycle,39.993038,-83.014285,,15.18,True,False,False,0
Veo,e6b8a15e-d45f-5eee-8e07-99e5e7e4aa41,bicycle,39.997482,-82.999145,,28.01,True,False,False,0
Veo,b3400c31-9fc7-538f-b22d-e6b7475c723f,bicycle,39.958819,-82.978683,,28.14,True,False,False,0
Veo,436d28eb-a8cb-5bf1-9e60-1bfce53d522a,bicycle,39.995727,-83.000181,,9.29,True,False,False,0
Veo,2004082,scooter,39.942013,-82.994963,,17.89,True,False,False,0
Veo,2c93f544-a3d8-5fbb-bd4d-09bdc926d376,scooter,39.994636,-83.026945,,23.02,True,False,False,0
Veo,282ffd5d-4a1d-59af-b093-795e5880f476,scooter,39.994396,-83.013757,,28.14,True,False,False,0
Veo,33e37794-464d-5e10-99b9-066fbd928acd,bicycle,39.980681,-82.998523,,3.13,True,False,False,0
Veo,aeeedd8d-cb4e-56de-b177-c15d214e08f9,bicycle,40.004069,-83.019233,,28.14,True,False,False,0
Veo,95246ac1-8a4c-5d07-b7cd-d78ea6725515,bicycle,39.938579,-82.972392,,28.14,True,False,False,0
Veo,823ff8cd-a23a-5e77-b1dc-c4ab0d524041,scooter,39.993948,-82.983327,,18.67,True,False,False,0
